Date;Region;Value
2016-07-31;Kabardino-Balkarian Republic;35607
2016-07-31;Kaliningrad Oblast;46725
2016-07-31;Kaluga Oblast;44451
2016-07-31;Kemerovo Oblast;40476
2016-07-31;Kirov Oblast;36645
2016-07-31;Kostroma Oblast;36965
2016-07-31;Krasnodar Krai;45858
2016-07-31;Krasnoyarsk Krai;49041
2016-07-31;Kurgan Oblast;41417
2016-07-31;Kursk Oblast;35767
2016-07-31;Leningrad Oblast;71646
2016-07-31;Lipetsk Oblast;36593
2016-07-31;Republic of Mordovia;40733
2016-07-31;Moscow;113275
2016-07-31;Moscow Oblast;78707
2016-07-31;Nizhny Novgorod Oblast;58899
2016-07-31;Novgorod Oblast;39581
2016-07-31;Novosibirsk Oblast;52509
2016-07-31;Omsk Oblast;42304
2016-07-31;Orenburg Oblast;36595
2016-07-31;Oryol Oblast;36231
2016-07-31;Penza Oblast;39739
2016-07-31;Perm Krai;49750
2016-07-31;Primorsky Krai;58409
2016-07-31;Pskov Oblast;39919
2016-07-31;Republic of Bashkortostan;52263
2016-07-31;Republic of Buryatia;39915
2016-07-31;Republic of Dagestan;31512
2016-07-31;Republic of Kalmykia;29584
2016-07-31;Republic of Karelia;49850
2016-07-31;Komi Republic;54346
2016-07-31;Mari El Republic;37153
2016-07-31;Republic of Sakha (Yakutia);72948
2016-07-31;Republic of Tatarstan;52960
2016-07-31;Republic of Tuva;90540
2016-07-31;Republic of Khakassia;41203
2016-07-31;Rostov Oblast;48843
2016-07-31;Ryazan Oblast;38945
2016-07-31;Samara Oblast;44773
2016-07-31;City of Saint Petersburg;81578
2016-07-31;Saratov Oblast;32948
2016-07-31;Sakhalin Oblast;77341
2016-07-31;Sverdlovsk Oblast;60417
2016-07-31;Smolensk Oblast;37120
2016-07-31;Stavropol Krai;35128
2016-07-31;Tambov Oblast;35153
2016-07-31;Tver Oblast;48178
2016-07-31;Tomsk Oblast;43264
2016-07-31;Tula Oblast;45503
2016-07-31;Tyumen Oblast;54455
2016-07-31;Udmurt Republic;44986
2016-07-31;Ulyanovsk Oblast;35674
2016-07-31;Khabarovsk Krai;58222
2016-07-31;Khanty-Mansi Autonomous Okrug–Yugra;63298
2016-07-31;Chelyabinsk Oblast;37943
2016-07-31;Chuvash Republic — Chuvashia;37739
2016-07-31;Yamalo-Nenets Autonomous Okrug;83246
2016-07-31;Yaroslavl Oblast;47412
2016-08-31;Russia;59518
2016-08-31;Republic of Adygea;34851
2016-08-31;Altai Republic;42832
2016-08-31;Altai Krai;38513
2016-08-31;Amur Oblast;56513
2016-08-31;Arkhangelsk Oblast;64391
2016-08-31;Astrakhan Oblast;43065
2016-08-31;Belgorod Oblast;50779
2016-08-31;Bryansk Oblast;32426
2016-08-31;Vladimir Oblast;36854
