Date;Region;Value
2019-08-01;Kurgan Oblast;35817
2019-08-01;Kursk Oblast;45000
2019-08-01;Leningrad Oblast;73821
2019-08-01;Lipetsk Oblast;45139
2019-08-01;Magadan Oblast;49764
2019-08-01;Republic of Mordovia;44413
2019-08-01;Moscow;183237
2019-08-01;Moscow Oblast;91803
2019-08-01;Murmansk Oblast;52222
2019-08-01;Nenets Autonomous Okrug;51931
2019-08-01;Nizhny Novgorod Oblast;62500
2019-08-01;Novgorod Oblast;44667
2019-08-01;Novosibirsk Oblast;63636
2019-08-01;Omsk Oblast;43151
2019-08-01;Orenburg Oblast;42857
2019-08-01;Oryol Oblast;42909
2019-08-01;Penza Oblast;46671
2019-08-01;Perm Krai;54243
2019-08-01;Primorsky Krai;99099
2019-08-01;Pskov Oblast;37907
2019-08-01;Republic of Bashkortostan;51351
2019-08-01;Republic of Buryatia;51667
2019-08-01;Republic of Dagestan;46970
2019-08-01;Republic of Ingushetia;42017
2019-08-01;Republic of Kalmykia;33538
2019-08-01;Karachay-Cherkess Republic;47881
2019-08-01;Republic of Karelia;48532
2019-08-01;Komi Republic;50000
2019-08-01;Mari El Republic;36820
2019-08-01;Republic of Sakha (Yakutia);81944
2019-08-01;Republic of North Ossetia–Alania;43182
2019-08-01;Republic of Tatarstan;74635
2019-08-01;Republic of Tuva;61966
2019-08-01;Republic of Khakassia;47420
2019-08-01;Rostov Oblast;54535
2019-08-01;Ryazan Oblast;39109
2019-08-01;Samara Oblast;47255
2019-08-01;City of Saint Petersburg;120906
2019-08-01;Saratov Oblast;38333
2019-08-01;Sakhalin Oblast;114286
2019-08-01;Sverdlovsk Oblast;65663
2019-08-01;Smolensk Oblast;39612
2019-08-01;Stavropol Krai;43333
2019-08-01;Tambov Oblast;42414
2019-08-01;Tver Oblast;50172
2019-08-01;Tomsk Oblast;55494
2019-08-01;Tula Oblast;57093
2019-08-01;Tyumen Oblast;63462
2019-08-01;Udmurt Republic;48279
2019-08-01;Ulyanovsk Oblast;39115
2019-08-01;Khabarovsk Krai;55108
2019-08-01;Khanty-Mansi Autonomous Okrug–Yugra;73979
2019-08-01;Chelyabinsk Oblast;35948
2019-08-01;Chechen Republic;40741
2019-08-01;Chuvash Republic — Chuvashia;42314
2019-08-01;Chukotka Autonomous Okrug;80121
2019-08-01;Yamalo-Nenets Autonomous Okrug;87564
2019-08-01;Yaroslavl Oblast;45750
2019-09-01;Russia;60377
2019-09-01;Republic of Adygea;42857
2019-09-01;Altai Republic;48277
2019-09-01;Altai Krai;47062
2019-09-01;Amur Oblast;69926
2019-09-01;Arkhangelsk Oblast;45984
2019-09-01;Astrakhan Oblast;40000
2019-09-01;Belgorod Oblast;51914
2019-09-01;Bryansk Oblast;36458
2019-09-01;Vladimir Oblast;37756
2019-09-01;Volgograd Oblast;45313
2019-09-01;Vologda Oblast;43182
2019-09-01;Voronezh Oblast;45000
2019-09-01;Jewish Autonomous Oblast;38515
2019-09-01;Zabaykalsky Krai;43617
2019-09-01;Ivanovo Oblast;41429
