date,region,value
2022-06-01,Komi Republic,59
2022-06-01,Chuvash Republic — Chuvashia,64
2022-06-01,Kurgan Oblast,41
2022-06-01,Republic of Bashkortostan,60
2022-06-01,Republic of North Ossetia–Alania,144
2022-06-01,Astrakhan Oblast,61
2022-06-01,Kostroma Oblast,106
2022-06-01,Zabaykalsky Krai,62
2022-06-01,Chechen Republic,15
2022-06-01,Chelyabinsk Oblast,53
2022-06-01,Stavropol Krai,35
2022-06-01,Khanty-Mansi Autonomous Okrug–Yugra,73
2022-06-01,Khabarovsk Krai,69
2022-06-01,Penza Oblast,56
2022-06-01,Tambov Oblast,56
2022-06-01,Orenburg Oblast,45
2022-06-01,Altai Krai,49
2022-06-01,Republic of Tuva,64
2022-06-01,Krasnodar Krai,73
2022-06-01,Russia,61
2022-05-01,Volgograd Oblast,96
2022-05-01,Republic of Mordovia,38
2022-05-01,Mari El Republic,65
2022-05-01,Republic of Adygea,14
2022-05-01,Sakhalin Oblast,40
2022-05-01,Republic of Khakassia,23
2022-05-01,Novgorod Oblast,42
2022-05-01,Krasnoyarsk Krai,41
2022-05-01,Jewish Autonomous Oblast,149
2022-05-01,Kaluga Oblast,41
2022-12-01,Vladimir Oblast,85
2022-12-01,City of Saint Petersburg,67
2022-12-01,Republic of Kalmykia,62
2022-12-01,Amur Oblast,81
2022-12-01,Tyumen Oblast,105
2022-12-01,Moscow,64
2022-12-01,Tula Oblast,66
2022-12-01,Novosibirsk Oblast,68
2022-12-01,Chukotka Autonomous Okrug,113
2022-12-01,Republic of Karelia,56
2022-12-01,Stavropol Krai,39
2022-12-01,Chechen Republic,80
2022-12-01,Pskov Oblast,64
2022-12-01,Republic of Tatarstan,62
2022-12-01,Bryansk Oblast,82
2022-12-01,Chuvash Republic — Chuvashia,67
2022-12-01,Primorsky Krai,56
2022-12-01,Oryol Oblast,58
2022-12-01,Republic of Buryatia,80
2022-12-01,Tver Oblast,69
2022-12-01,Kemerovo Oblast,67
2022-12-01,Jewish Autonomous Oblast,89
2022-12-01,Rostov Oblast,39
2022-12-01,Omsk Oblast,78
2022-12-01,Kursk Oblast,50
2022-12-01,Leningrad Oblast,69
2022-12-01,Perm Krai,52
2022-12-01,Khabarovsk Krai,76
2022-12-01,Sverdlovsk Oblast,66
2022-12-01,Komi Republic,88
2022-12-01,Altai Republic,33
2022-12-01,Nizhny Novgorod Oblast,72
2022-12-01,Saratov Oblast,53
2022-12-01,Krasnodar Krai,64
2022-12-01,Kurgan Oblast,60
2022-12-01,Republic of Bashkortostan,61
2022-12-01,Smolensk Oblast,58
2022-12-01,Irkutsk Oblast,58
2022-12-01,Chelyabinsk Oblast,52
2022-12-01,Penza Oblast,67
2022-12-01,Ulyanovsk Oblast,65
2022-05-01,Tomsk Oblast,58
2022-05-01,Udmurt Republic,42
2022-05-01,Ryazan Oblast,57
2022-05-01,Lipetsk Oblast,31
2022-05-01,Stavropol Krai,39
2022-05-01,Pskov Oblast,58
2022-05-01,Vologda Oblast,45
2022-05-01,Ulyanovsk Oblast,67
2022-05-01,Kemerovo Oblast,55
2022-05-01,Orenburg Oblast,47
