date,region,value
2022-05-01,Ивановская область,56
2022-05-01,Чувашская Республика,46
2022-05-01,Курганская область,67
2022-03-01,Сахалинская область,64
2022-03-01,Тюменская область,75
2022-03-01,Псковская область,46
2022-03-01,Ярославская область,52
2022-03-01,Забайкальский край,45
2022-03-01,Республика Хакасия,71
2022-03-01,Тверская область,43
2022-03-01,Ульяновская область,52
2022-03-01,Свердловская область,60
2022-03-01,Липецкая область,39
2022-03-01,Хабаровский край,68
2022-03-01,Ивановская область,46
2022-03-01,Республика Татарстан,46
2022-03-01,Пермский край,45
2022-03-01,Вологодская область,49
2022-03-01,Тульская область,55
2022-03-01,Карачаево-Черкесская Республика,28
2022-03-01,Алтайский край,37
2022-03-01,Новгородская область,45
2022-03-01,Красноярский край,43
2022-03-01,Ростовская область,41
2022-03-01,Республика Северная Осетия — Алания,53
2022-03-01,Оренбургская область,43
2022-03-01,Архангельская область,49
2022-03-01,Воронежская область,63
2022-03-01,Ставропольский край,38
2022-03-01,Краснодарский край,51
2022-03-01,Владимирская область,61
2022-03-01,Саратовская область,42
2022-03-01,Самарская область,46
2022-03-01,Орловская область,55
2022-03-01,Магаданская область,41
2022-03-01,Кемеровская область,47
2022-03-01,Новосибирская область,54
2022-03-01,Еврейская автономная область,47
2022-03-01,Калужская область,47
2022-03-01,Томская область,59
2022-03-01,Санкт-Петербург,53
2022-03-01,Республика Карелия,35
2022-03-01,Республика Тыва,65
2022-03-01,Ямало-Ненецкий автономный округ,58
2022-03-01,Омская область,58
2022-03-01,Пензенская область,53
2022-03-01,Тамбовская область,59
2022-03-01,Ханты-Мансийский автономный округ — Югра,67
2022-03-01,Чукотский автономный округ,40
2022-03-01,Приморский край,45
2022-03-01,Республика Башкортостан,54
2022-03-01,Кабардино-Балкарская Республика,35
2022-03-01,Нижегородская область,48
2022-03-01,Камчатский край,39
2022-03-01,Калининградская область,42
2022-03-01,Республика Калмыкия,38
2022-03-01,Костромская область,80
2022-03-01,Республика Алтай,23
2022-03-01,Белгородская область,50
2022-03-01,Чувашская Республика,49
2022-03-01,Курская область,40
2022-03-01,Республика Бурятия,74
2022-03-01,Московская область,51
2022-03-01,Иркутская область,48
2022-03-01,Республика Дагестан,87
2022-03-01,Россия,51
2022-02-01,Алтайский край,33
2022-02-01,Волгоградская область,53
2022-02-01,Красноярский край,43
2022-02-01,Астраханская область,53
2022-02-01,Кировская область,50
2022-02-01,Новгородская область,44
2022-02-01,Иркутская область,54
2022-02-01,Республика Саха (Якутия),42
2022-02-01,Брянская область,49
2022-02-01,Амурская область,61
2022-02-01,Кабардино-Балкарская Республика,43
2022-02-01,Липецкая область,45
2022-02-01,Республика Ингушетия,91
2022-02-01,Челябинская область,47
2022-02-01,Республика Мордовия,38
2022-02-01,Пензенская область,47
2022-02-01,Республика Бурятия,62
2022-02-01,Ханты-Мансийский автономный округ — Югра,61
2022-02-01,Камчатский край,38
2022-02-01,Москва,51
2022-02-01,Костромская область,61
2022-02-01,Ленинградская область,51
2022-02-01,Московская область,49
2022-02-01,Курская область,42
2022-02-01,Смоленская область,57
2022-02-01,Еврейская автономная область,48
2022-02-01,Саратовская область,37
2022-02-01,Архангельская область,50
2022-02-01,Республика Коми,72
2022-02-01,Орловская область,45
2022-02-01,Республика Марий Эл,52
2022-02-01,Омская область,53
2022-02-01,Калужская область,48
2022-02-01,Республика Дагестан,39
2022-02-01,Тамбовская область,46
2022-02-01,Чукотский автономный округ,104
2022-02-01,Удмуртская Республика,47
2022-02-01,Чеченская Республика,40
2022-02-01,Республика Адыгея,33
2022-02-01,Чувашская Республика,48
2022-02-01,Владимирская область,64
2022-02-01,Тверская область,44
2022-02-01,Ульяновская область,48
2022-02-01,Ивановская область,41
2022-02-01,Республика Северная Осетия — Алания,51
2022-02-01,Республика Карелия,41
2022-02-01,Пермский край,43
2022-02-01,Республика Тыва,72
2022-02-01,Хабаровский край,62
2022-02-01,Мурманская область,39
2022-02-01,Приморский край,44
2022-02-01,Республика Татарстан,44
2022-02-01,Республика Башкортостан,52
2022-02-01,Курганская область,55
2022-02-01,Рязанская область,53
2022-02-01,Свердловская область,57
2022-02-01,Ростовская область,33
2022-02-01,Тульская область,46
2022-02-01,Республика Хакасия,52
2022-02-01,Карачаево-Черкесская Республика,19
2022-02-01,Магаданская область,35
2022-02-01,Краснодарский край,43
2022-02-01,Ненецкий автономный округ,71
2022-02-01,Белгородская область,37
2022-02-01,Сахалинская область,69
2022-02-01,Республика Калмыкия,47
2022-02-01,Санкт-Петербург,54
2022-02-01,Тюменская область,82
2022-02-01,Калининградская область,42
2022-02-01,Оренбургская область,40
2022-02-01,Самарская область,44
2022-02-01,Томская область,51
2022-02-01,Забайкальский край,49
2022-02-01,Нижегородская область,43
2022-02-01,Воронежская область,52
2022-02-01,Новосибирская область,46
2022-02-01,Республика Алтай,24
2022-02-01,Ставропольский край,28
2022-02-01,Ямало-Ненецкий автономный округ,52
2022-02-01,Псковская область,37
2022-02-01,Кемеровская область,46
2022-02-01,Вологодская область,48
2022-02-01,Ярославская область,56
2022-02-01,Россия,49
2022-01-01,Тверская область,45
2022-01-01,Республика Коми,81
2022-01-01,Санкт-Петербург,62
2022-01-01,Алтайский край,42
2022-01-01,Волгоградская область,71
2022-01-01,Красноярский край,45
2022-01-01,Чувашская Республика,58
2022-01-01,Белгородская область,47
2022-01-01,Астраханская область,53
2022-01-01,Челябинская область,54
2022-01-01,Кемеровская область,68
2022-01-01,Кировская область,48
2022-01-01,Калининградская область,52
